model,term,coefficient,standard_error,p_value,ci_lower,ci_upper
transactions,C(hour_of_week)[T.15],1.2216321226133509,0.2826007996877452,1.5404807074730947e-05,0.6677447332231521,1.7755195120035496
transactions,C(hour_of_week)[T.16],1.2252074920411102,0.334065172177491,0.0002448662727996281,0.5704517860840558,1.8799631979981646
transactions,C(hour_of_week)[T.17],1.1810968740741152,0.3451353798642225,0.0006213343525502717,0.5046439597496886,1.857549788398542
transactions,C(hour_of_week)[T.18],1.088329679679217,0.29694247353137226,0.00024722302396714535,0.5063331260774891,1.670326233280945
transactions,C(hour_of_week)[T.19],1.0773924847561736,0.247477195748714,1.3397982781445301e-05,0.5923460940937251,1.562438875418622
transactions,C(hour_of_week)[T.20],1.321405050100244,0.2481391536872507,1.0080976627925302e-07,0.8350612457189832,1.8077488544815046
transactions,C(hour_of_week)[T.21],1.0209894614687232,0.2835066149940302,0.0003166424605932324,0.46532670670156073,1.5766522162358856
transactions,C(hour_of_week)[T.22],0.6851535099752696,0.27047777657603034,0.011305123611497069,0.15502680926777868,1.2152802106827605
transactions,C(hour_of_week)[T.23],0.7506792303619922,0.2605719621593578,0.003965536719079825,0.2399675691487172,1.2613908915752674
transactions,C(hour_of_week)[T.24],0.8040063315389641,0.2680665283944021,0.0027061929649656183,0.27860559042525224,1.3294070726526759
transactions,C(hour_of_week)[T.25],0.46358078489066284,0.31982938597346605,0.1472083926136955,-0.1632732928148905,1.0904348625962161
transactions,C(hour_of_week)[T.26],0.3928456884961375,0.32984672751689603,0.2336556843174733,-0.2536420178553755,1.0393333948476504
transactions,C(hour_of_week)[T.27],0.6829697631838872,0.32025314499272217,0.03295809012512565,0.05528513306246785,1.3106543933053065
transactions,C(hour_of_week)[T.28],0.6466258824753294,0.3136746362566513,0.03925973281883659,0.031834892548590954,1.2614168724020678
transactions,C(hour_of_week)[T.29],0.7983484929138266,0.3604708192375611,0.026778039336188917,0.09183866973055876,1.5048583160970943
transactions,C(hour_of_week)[T.30],0.7094606825120843,0.3146543563780767,0.024150268319351572,0.09274947643242293,1.3261718885917455
