avg_gas_gwei,block_count,max_gas_gwei,median_gas_gwei,stablecoin_volume_usd,time,transaction_count,transfer_count,log_volume,log_avg_gas,log_max_gas,fee_regime,rolling_gas_threshold,relative_shock,absolute_shock,fee_shock,lagged_threshold_gwei,lagged_median_gwei,shock_ratio,shock_increase_gwei,relative_candidate
42.38570174397292,1625,296.869572406,34.381467017996904,1145679511.7948997,2022-07-20 12:00:00,7186,7200,20.859263758880545,3.770129933920979,5.69665571420716,high,181.20087674315195,0.0,1,0.0,186.13594114538566,34.67242602983683,1.2224613791806362,7.7132757141360955,False
33.475190017347,1634,118.166935571,29.224722027917345,557152560.7857661,2022-07-20 18:00:00,6120,6135,20.138349659464836,3.540239935407381,4.780525330003266,high,181.20087674315195,0.0,1,0.0,186.13594114538566,34.67242602983683,0.9654700824378554,-1.1972360124898245,False
14.105791089504772,1571,35.177090723,13.400500752633272,861940431.0015419,2022-07-21 00:00:00,5280,5429,20.574696721833583,2.715078186158712,3.588426065539966,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,34.605691125440664,0.407614777533941,-20.499900035935894,False
10.913384314864386,1578,24.873848617,10.212849730473982,526185161.0985255,2022-07-21 06:00:00,5718,5847,20.08116372795648,2.47766250042148,3.2532327527017526,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,34.43606997775612,0.3169172417733457,-23.522685662891732,False
33.97080403011574,1659,180.133264232,24.034842113919662,476218805.2746441,2022-07-21 12:00:00,6702,6710,19.98138798362414,3.554513542807419,5.19923302682977,high,181.20087674315195,0.0,1,0.0,186.13594114538566,34.43606997775612,0.986488994012937,-0.46526594764038265,False
15.772881183690876,1666,39.164704362,14.093284514393895,641678020.9323418,2022-07-21 18:00:00,5977,5989,20.279597212379404,2.8197633669035223,3.692988609011111,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,34.12162552644917,0.46225468278070814,-18.348744342758295,False
10.585292233322152,1580,41.752489396,9.340303175944962,458478367.6033093,2022-07-22 00:00:00,5216,5317,19.94342366992911,2.4497363827126866,3.7554274251727615,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,33.883510063193626,0.31240246992062826,-23.298217829871476,False
9.658168856404338,1568,33.000560348,8.634427553884745,747238511.3130631,2022-07-22 06:00:00,6691,6717,20.431894985725524,2.3663266269095637,3.526377005303884,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,33.883510063193626,0.2850403880351121,-24.225341206789288,False
21.577695883771376,1684,73.824054521,18.7362440969234,976551343.147332,2022-07-22 12:00:00,9307,9320,20.699537886670715,3.116962511166364,4.315139417788565,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,33.883510063193626,0.6368199706443758,-12.30581417942225,False
14.463120492591075,1636,53.307696846,12.216152588917703,430511682.8805113,2022-07-22 18:00:00,7729,7921,19.880485021720474,2.7384578657795005,3.994665963598274,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,33.75918454572094,0.42842031545528875,-19.296064053129868,False
